performance,years_exp,department,user_id,salary
3,19,Marketing,3081,126139
2.1,10,Engineering,3082,121248
3.2,17,HR,3083,98258
2.1,12,Engineering,3084,45587
3.2,13,Sales,3085,86494
3.5,6,Sales,3086,58258
4.8,18,Finance,3087,101329
2,18,Marketing,3088,134773
2.1,4,Finance,3089,100076
3.7,17,HR,3090,76294
4.8,15,Sales,3091,41195
4.7,18,Finance,3092,60750
3.6,16,Sales,3093,86890
2.2,15,Sales,3094,105619
3.2,5,Sales,3095,105956
3.3,16,Engineering,3096,67627
2.8,15,Finance,3097,85722
4.3,6,Marketing,3098,132566
4.7,2,Finance,3099,108820
5,8,Marketing,3100,91199
3.5,5,Finance,3101,107245
4.1,9,Finance,3102,48226
2.4,18,Sales,3103,62871
4.7,11,Marketing,3104,125972
2.7,13,Marketing,3105,59844
2.6,5,Marketing,3106,86119
4.5,18,Finance,3107,125974
2.9,3,Marketing,3108,134268
4.1,15,Finance,3109,113812
5,18,Engineering,3110,84471
4.6,12,Sales,3111,100225
2.1,9,HR,3112,133740
3.2,9,Engineering,3113,143113
3.4,3,Marketing,3114,58355
4.3,13,Sales,3115,76482
4.5,0,Sales,3116,142886
3,7,Sales,3117,139956
2,6,Sales,3118,126303
2.5,5,Marketing,3119,79705
3,17,Sales,3120,91633
2,17,HR,3121,48940
3.5,16,HR,3122,124559
5,0,Sales,3123,103405
2.9,15,Finance,3124,89351
2.4,0,Marketing,3125,101833
3.2,0,HR,3126,119408
2.9,10,HR,3127,126372
3.4,2,HR,3128,63642
2.8,1,Engineering,3129,115502
3.7,5,Engineering,3130,132864
3.9,16,HR,3131,106450
4,15,Finance,3132,141632
3.7,9,Marketing,3133,126364
4.3,10,Marketing,3134,108869
2.7,2,HR,3135,73977
2.7,4,HR,3136,56963
3,0,Marketing,3137,131457
2.3,4,Finance,3138,82477
2,5,Engineering,3139,117182
4.4,20,Engineering,3140,116116
3.7,0,HR,3141,85625
3.9,2,Marketing,3142,116610
4.7,15,Engineering,3143,120933
4.5,11,Finance,3144,148774
2.1,9,HR,3145,92923
2.7,11,Sales,3146,48856
3.9,8,HR,3147,45888
4.9,2,Sales,3148,43869
3.7,12,HR,3149,136059
3.2,8,Marketing,3150,60863
2.8,16,Marketing,3151,70369
2,15,Marketing,3152,52653
4.7,19,Marketing,3153,127197
2.3,4,Finance,3154,53922
3.2,2,Finance,3155,105461
3.3,1,Sales,3156,129040
4.4,8,Finance,3157,102444
3.8,12,HR,3158,82422
2,13,Marketing,3159,139602
4.7,4,Engineering,3160,70347
3,14,Engineering,3161,141153
4.9,10,Engineering,3162,145978
4.7,20,HR,3163,136029
3,0,Engineering,3164,144281
4.6,3,Engineering,3165,71013
3.7,11,Sales,3166,53819
4.4,5,HR,3167,62806
3.6,12,HR,3168,135441
3,18,Engineering,3169,90342
3.7,14,HR,3170,139066
2.6,8,Sales,3171,95057
2.5,8,Sales,3172,48437
4.2,5,Marketing,3173,48116
4.3,1,Sales,3174,120203
2.9,7,Marketing,3175,72831
3.2,12,Engineering,3176,55004
2.7,1,Marketing,3177,44904
4.5,15,Marketing,3178,138295
3.3,17,Engineering,3179,49552
4.4,10,Marketing,3180,97872
2.5,9,Sales,3181,140054
2,17,Engineering,3182,89063
4.1,6,HR,3183,119499
3.4,6,Marketing,3184,122744
3.1,0,Sales,3185,43861
2.6,18,HR,3186,62815
2.8,11,Engineering,3187,82094
4.9,16,Engineering,3188,54111
4.7,15,Engineering,3189,131583
4.1,4,Sales,3190,98918
2.4,7,HR,3191,89496
4.7,17,Engineering,3192,57460
2.3,6,Sales,3193,123544
4.4,12,Finance,3194,115206
4.5,17,Sales,3195,112937
2.7,20,Finance,3196,66179
4.3,0,HR,3197,65653
2,13,Engineering,3198,73095
2.6,1,Engineering,3199,104369
4.1,2,Marketing,3200,97345
2.5,8,Engineering,3201,128978
3.9,10,HR,3202,77498
3.8,14,Sales,3203,69556
4,19,HR,3204,66370
2.2,4,Engineering,3205,137275
4.7,7,Sales,3206,61245
3.6,4,HR,3207,96893
2.4,12,Engineering,3208,146671
3.7,15,Engineering,3209,109275
3.5,2,Engineering,3210,145994
2,8,Marketing,3211,143547
3.1,17,Marketing,3212,65204
2.3,10,Marketing,3213,51274
2.3,16,Sales,3214,116298
2.3,3,HR,3215,43177
3.3,19,Sales,3216,122459
3.6,20,Sales,3217,127642
3,14,Engineering,3218,52609
3.7,0,Finance,3219,66678
4.2,3,Finance,3220,44356
4.6,11,Engineering,3221,146169
3.7,1,Finance,3222,58423
3.4,3,Sales,3223,40686
4.9,18,HR,3224,87128
2.5,13,Marketing,3225,141500
4.1,15,Sales,3226,93480
3.1,19,Sales,3227,114487
3.6,15,HR,3228,111641
4.1,4,Finance,3229,49432
4.3,0,HR,3230,84657
4.3,19,Sales,3231,64288
4.8,4,Engineering,3232,129438
3.4,11,Engineering,3233,135679
4.3,2,Sales,3234,135457
4.1,18,Engineering,3235,124178
4.6,4,Finance,3236,109226
2.2,1,HR,3237,105034
4.9,3,Marketing,3238,64921
3.8,17,HR,3239,149104
2.5,4,Marketing,3240,67194
4.7,17,Sales,3241,114759
3.4,11,Sales,3242,148472
2.5,4,Marketing,3243,102093
3.5,7,Engineering,3244,105647
3,7,Sales,3245,86151
4.6,4,Finance,3246,86725
4.6,18,Finance,3247,121065
4,14,Finance,3248,113229
5,0,Finance,3249,58071
2.4,8,Marketing,3250,145066
4.2,18,Engineering,3251,48802
3.4,20,Marketing,3252,97524
2,6,Sales,3253,96034
2.5,15,Finance,3254,121981
2.6,18,Finance,3255,89298
2.9,10,Finance,3256,49288
2.4,16,Sales,3257,114599
4.8,5,HR,3258,50242
4.9,18,Marketing,3259,56671
2.4,3,Engineering,3260,142549
4.8,10,Sales,3261,107796
2.2,17,HR,3262,79089
2.3,20,HR,3263,53226
2.8,11,Engineering,3264,55456
5,10,Sales,3265,105367
4,3,HR,3266,70221
4.2,2,Finance,3267,46747
4.8,13,Engineering,3268,118838
4.6,6,Finance,3269,110849
4.2,19,Engineering,3270,83374
2.2,20,Marketing,3271,42954
4.9,14,Marketing,3272,69362
4.9,2,Sales,3273,147653
3.7,9,HR,3274,77997
4.1,19,Finance,3275,148547
4.1,5,HR,3276,72949
4,0,Marketing,3277,91173
4.2,14,Finance,3278,132179
4.2,10,Sales,3279,86911
2.4,14,HR,3280,48906
3.9,9,Engineering,3281,60691
4.9,3,Engineering,3282,77757
2.8,9,Finance,3283,49801
4.1,5,Engineering,3284,110047
2.4,9,Engineering,3285,115413
4.6,17,Marketing,3286,71640
2.4,14,Sales,3287,107863
3.3,7,Engineering,3288,120117
3.1,18,Engineering,3289,105542
4.8,13,HR,3290,80925
4.1,5,Finance,3291,92326
2.3,12,Marketing,3292,121087
3.1,4,Finance,3293,47424
2.6,11,HR,3294,111557
4.7,19,HR,3295,131425
4.3,2,HR,3296,54532
3.5,16,Engineering,3297,116385
3.3,17,Finance,3298,101732
4.7,7,Finance,3299,74478
3.2,2,Finance,3300,125620
3.2,5,Sales,3301,43929
2,9,Marketing,3302,44230
5,20,Engineering,3303,84308
2.2,18,Marketing,3304,95234
4.1,15,Engineering,3305,74194
3.8,14,Finance,3306,66281
4.8,7,Sales,3307,83848
3.3,20,Sales,3308,140235
3.4,13,Finance,3309,47784
3.2,14,Marketing,3310,58256
3.8,15,HR,3311,66769
3.8,5,Finance,3312,111707
2.7,8,Engineering,3313,147054
4.3,9,Marketing,3314,136190
4.1,6,HR,3315,83202
4,20,Sales,3316,139266
5,9,Engineering,3317,126944
2.3,6,Sales,3318,48169
4,20,Engineering,3319,70882
4.4,10,HR,3320,104691
4.9,9,Engineering,3321,49556
2.2,19,HR,3322,145599
2.9,14,Finance,3323,113905
4.6,16,Finance,3324,119954
2.1,15,Engineering,3325,132155
4.8,5,Marketing,3326,149445
3.7,19,Sales,3327,140345
4.9,12,Engineering,3328,145839
2.7,11,Engineering,3329,44634
4.8,15,Sales,3330,85330
2.1,3,Engineering,3331,49275
2.7,10,Sales,3332,94557
4.9,12,HR,3333,118400
3.6,9,Marketing,3334,136900
2.8,7,Finance,3335,120272
3.9,16,Finance,3336,50563
3.2,20,Marketing,3337,112276
2.5,1,Sales,3338,102753
2.2,5,Marketing,3339,56969
4.6,19,Sales,3340,75456
4.8,18,Marketing,3341,134808
3.3,1,Engineering,3342,45471
2,7,Engineering,3343,53639
2.2,8,Marketing,3344,44666
3.2,17,HR,3345,105089
4.7,20,Marketing,3346,106532
4.9,0,Finance,3347,69523
3.3,20,Engineering,3348,125240
4.9,9,Marketing,3349,85908
3.2,4,Finance,3350,96559
4.9,9,Engineering,3351,102599
4.6,15,HR,3352,79769
2.1,18,HR,3353,142438
2.7,13,Finance,3354,69852
3.2,1,Marketing,3355,42810
2.5,20,Engineering,3356,47255
3.7,0,HR,3357,43454
4.4,1,Finance,3358,141399
3.1,18,Sales,3359,142475
2.2,9,Marketing,3360,146346
3.7,0,Sales,3361,65712
4.3,19,Marketing,3362,110016
4.3,2,Engineering,3363,119709
2.9,13,Finance,3364,89727
2.1,11,Engineering,3365,129383
4.9,15,Sales,3366,129600
3.2,7,Finance,3367,136721
2.6,15,Engineering,3368,42371
2.9,13,Engineering,3369,112416
4.3,4,Engineering,3370,103199
4.2,9,Sales,3371,46834
3.7,5,Engineering,3372,90741
3,12,HR,3373,140359
2.9,12,Marketing,3374,89444
3.8,4,HR,3375,131152
2.5,4,Sales,3376,56415
2.6,11,Sales,3377,96324
4.5,8,Engineering,3378,131925
3.2,19,Finance,3379,95945
3.3,4,HR,3380,112029
4.5,1,Sales,3381,58057
2.3,7,Marketing,3382,55149
4.9,13,Sales,3383,97403
2.8,19,HR,3384,55465
4.4,7,Marketing,3385,120694
4,1,Marketing,3386,88196
4.8,19,Engineering,3387,86109
4.2,2,Finance,3388,65381
4.8,8,Marketing,3389,84974
3.7,20,Engineering,3390,97216
3,1,Finance,3391,47592
4,3,Engineering,3392,71217
2.3,10,Sales,3393,70413
3.5,4,Sales,3394,52057
3.5,14,Finance,3395,117151
4.7,7,Engineering,3396,41317
2.1,3,HR,3397,69769
4.2,3,Engineering,3398,94141
4.8,14,HR,3399,137973
3.8,5,Marketing,3400,138640
4.1,5,Marketing,3401,145871
2.3,12,Marketing,3402,143963
3.9,9,Engineering,3403,110283
3.2,2,Finance,3404,114455
3.9,8,HR,3405,46000
4.2,15,Engineering,3406,145089
4.7,10,Marketing,3407,41952
4.1,13,Sales,3408,134349
4,18,Marketing,3409,72757
3.7,0,Finance,3410,146511
3.1,0,Marketing,3411,47455
2.7,20,Finance,3412,50041
3.7,2,Sales,3413,47425
4.4,16,HR,3414,56608
4.7,8,Marketing,3415,97482
4.2,4,Finance,3416,63670
4.9,19,HR,3417,77040
2.8,7,Sales,3418,45730
3.4,6,Finance,3419,81173
4.9,10,Sales,3420,85831
4.7,19,Sales,3421,118959
4,16,Engineering,3422,125879
3.1,8,HR,3423,72013
2.7,14,Engineering,3424,78327
2.7,9,Sales,3425,57002
4.8,5,Finance,3426,119445
4.8,5,Marketing,3427,92142
2.1,18,Engineering,3428,102744
4.1,17,Marketing,3429,126190
2.2,20,Engineering,3430,56040
4.1,7,HR,3431,126060
3.1,20,Marketing,3432,50066
4,10,Engineering,3433,50011
3.5,19,Sales,3434,72794
2.1,13,Finance,3435,111256
4.9,13,Sales,3436,66982
2.8,15,HR,3437,104871
4.6,15,HR,3438,132439
4.3,2,Engineering,3439,136366
3.2,11,Sales,3440,146617
4.1,7,Marketing,3441,86787
4,19,Engineering,3442,68873
3.5,0,Engineering,3443,98135
4.4,5,Sales,3444,133471
3.2,5,Finance,3445,79677
4.1,13,HR,3446,88094
4.2,5,Marketing,3447,142263
5,9,HR,3448,112273
4.2,14,Engineering,3449,78362
4.8,7,Finance,3450,125674
4.7,12,Engineering,3451,72008
3,10,Finance,3452,109054
2.6,0,Sales,3453,75066
4.9,1,HR,3454,81793
3.3,6,Engineering,3455,131458
3.7,4,Finance,3456,110964
5,19,Finance,3457,105987
2.8,18,Engineering,3458,53681
3.2,0,HR,3459,47077
4.2,18,Sales,3460,85434
4.3,1,Sales,3461,93848
3.1,20,Marketing,3462,132471
4.4,1,Marketing,3463,121509
3.3,13,Marketing,3464,103728
4.7,9,HR,3465,76671
2.4,14,Marketing,3466,50282
2.5,13,Marketing,3467,66680
2.9,2,HR,3468,57974
2.1,20,Marketing,3469,108287
4.1,9,Sales,3470,70216
2,9,Engineering,3471,79968
3,4,Sales,3472,137243
4.5,14,Sales,3473,112478
3.9,16,Finance,3474,67625
4.8,15,Engineering,3475,56088
3.5,7,Sales,3476,88809
4.4,10,Engineering,3477,135015
2.6,10,Sales,3478,147004
3.2,8,HR,3479,143276
2.4,1,HR,3480,58607
4.4,9,Marketing,3481,44701
3.1,5,HR,3482,70815
3.1,20,Engineering,3483,131533
2.9,7,Finance,3484,97708
3.3,3,Marketing,3485,125184
2.3,12,Sales,3486,140164
4.8,19,HR,3487,99475
2,15,Marketing,3488,54973
4.6,19,HR,3489,42790
2.8,4,Marketing,3490,105392
2.7,1,Engineering,3491,149618
4.3,13,Engineering,3492,44424
3.8,14,Sales,3493,75428
2.4,11,Marketing,3494,76433
2.5,8,Finance,3495,117101
2.4,18,Engineering,3496,90354
4.4,7,Sales,3497,79375
2.2,19,Marketing,3498,148419
4,6,Sales,3499,51074
2.8,9,Engineering,3500,47827
3.6,7,Sales,3501,76581
2.6,18,Marketing,3502,119920
4.4,12,HR,3503,90323
2.5,18,Finance,3504,104927
3.2,0,Engineering,3505,42470
2.3,8,Marketing,3506,90146
4.3,10,Marketing,3507,90418
4.7,6,Sales,3508,98198
2.6,18,Engineering,3509,45821
4.4,5,HR,3510,69418
3.4,11,HR,3511,66965
3.2,5,Finance,3512,89719
4,16,Finance,3513,64173
3.4,15,Sales,3514,126497
2.3,17,Engineering,3515,96503
4.7,7,HR,3516,109794
4.7,10,Engineering,3517,46849
2.1,14,Sales,3518,126560
3.9,6,Engineering,3519,79996
4.2,7,Engineering,3520,44103
3.5,16,Engineering,3521,110981
3.6,3,Sales,3522,140007
3.1,7,Sales,3523,85587
2.5,7,Sales,3524,43406
4.8,0,HR,3525,119788
2.2,15,Marketing,3526,138890
4.2,7,Engineering,3527,84068
3.3,8,Finance,3528,148548
4.7,10,Finance,3529,74410
3.7,7,Marketing,3530,146200
3,20,Engineering,3531,138738
2.6,6,Engineering,3532,117458
4.4,1,Engineering,3533,68382
4,5,Sales,3534,139254
4.2,7,HR,3535,43584
2.5,13,Sales,3536,84688
4.7,9,Engineering,3537,135130
3.5,3,Marketing,3538,148690
3.4,5,Engineering,3539,121465
2.8,4,Engineering,3540,96895
4,9,HR,3541,96039
4.7,15,Engineering,3542,142578
3.5,8,Sales,3543,135581
2.3,0,Finance,3544,136392
2.6,20,HR,3545,138618
4.9,18,HR,3546,47486
4.6,17,HR,3547,145827
4.8,11,Engineering,3548,54314
4,6,HR,3549,112521
4.1,14,HR,3550,90870
3.2,5,Sales,3551,134541
3,1,Marketing,3552,128862
4.2,7,Sales,3553,77672
2.4,7,Sales,3554,110092
4.7,11,Marketing,3555,100752
3.4,1,Marketing,3556,95552
2.4,10,HR,3557,115052
3.3,2,Sales,3558,134269
4,12,Engineering,3559,114488
3.2,1,Finance,3560,140795
2.6,4,Finance,3561,108014
2,7,Finance,3562,74091
2.8,4,Sales,3563,61305
2.2,10,Marketing,3564,89976
4.5,3,HR,3565,101254
4.8,0,HR,3566,137731
3.9,15,Finance,3567,71224
3.1,2,HR,3568,57284
2.5,11,Engineering,3569,41990
3.3,11,Engineering,3570,76791
3.6,10,Marketing,3571,144803
2.1,17,HR,3572,129469
4.8,15,Sales,3573,75965
3,1,HR,3574,51211
3.6,18,Sales,3575,72759
5,8,Finance,3576,141100
2.1,20,Sales,3577,111146
4.8,1,Finance,3578,78774
3.5,8,Engineering,3579,84241
4,4,HR,3580,114852
4.2,4,Marketing,3581,91721
2.2,20,HR,3582,45060
2.6,9,Finance,3583,120681
3.4,10,HR,3584,75949
4.5,12,Marketing,3585,87408
2.6,9,Finance,3586,75225
3.3,2,Finance,3587,126406
3.8,2,Marketing,3588,72835
2.7,18,HR,3589,142554
3.7,19,Marketing,3590,125594
4.4,5,Sales,3591,146202
4.3,11,Engineering,3592,141130
2.7,11,Marketing,3593,119691
3.2,2,Finance,3594,41617
4.4,4,Sales,3595,56293
4.1,10,Engineering,3596,80225
3.5,7,Marketing,3597,114506
2.5,16,Engineering,3598,126609
2.1,1,HR,3599,82072
2.4,15,Finance,3600,149576
3.1,16,Marketing,3601,74670
3,2,Finance,3602,63433
4.1,18,Sales,3603,98170
3.6,2,Sales,3604,100650
3.2,7,Engineering,3605,42263
4.7,11,Sales,3606,97659
2.1,0,Sales,3607,41162
3.9,11,Marketing,3608,101137
3.7,7,Finance,3609,44850
3.9,9,Engineering,3610,87018
3.5,19,Sales,3611,102941
2.7,8,Finance,3612,123590
2.4,2,HR,3613,112955
3.1,19,Marketing,3614,68553
3.8,15,Sales,3615,93557
4.5,3,Sales,3616,47678
4.6,10,Sales,3617,115965
4,15,Finance,3618,50426
4.7,10,Marketing,3619,76234
2.4,11,Marketing,3620,119996
2.5,15,Finance,3621,112279
4.1,3,Engineering,3622,81160
4.4,12,Marketing,3623,48394
2.7,13,Finance,3624,97729
3.8,7,Finance,3625,63567
4.7,5,Sales,3626,73817
3.8,16,Finance,3627,140398
2.5,20,Sales,3628,143119
2.9,20,HR,3629,76194
4.6,4,Finance,3630,74018
4.1,8,Marketing,3631,104871
4.5,13,Sales,3632,56675
4.3,7,HR,3633,69808
2.7,0,Engineering,3634,122619
3.1,13,Engineering,3635,62871
2.4,3,Engineering,3636,59254
3.3,13,Sales,3637,120995
2.3,4,Finance,3638,125980
3.1,2,Sales,3639,46498
2.1,17,Engineering,3640,70496
3.2,11,Finance,3641,55000
4.7,13,HR,3642,125799
3.7,7,Engineering,3643,45046
3.4,10,Marketing,3644,64150
3.5,4,Finance,3645,129711
3.2,0,Sales,3646,106416
3.5,0,Sales,3647,97712
4.9,14,Marketing,3648,116007
4.3,13,Sales,3649,81593
4.4,2,Marketing,3650,45499
4.5,10,Engineering,3651,112536
2.6,1,Engineering,3652,134025
2.1,9,Sales,3653,69878
2,4,Finance,3654,47970
2.4,1,Sales,3655,133657
3.2,10,Engineering,3656,73954
3.1,19,Finance,3657,73743
4.5,17,Marketing,3658,42112
4.5,12,Engineering,3659,128917
3.7,16,Marketing,3660,86312
4.7,11,HR,3661,110836
3.7,20,Finance,3662,134151
3.7,13,Engineering,3663,45863
4.9,19,Marketing,3664,118719
4.1,14,Marketing,3665,70762
4.9,14,Marketing,3666,85839
3.5,2,Sales,3667,54308
4.4,9,Sales,3668,50155
3.9,6,HR,3669,106445
4.8,6,HR,3670,98171
4.3,13,Marketing,3671,54835
3.6,0,Sales,3672,106982
2.8,16,Finance,3673,50151
3.2,1,Finance,3674,71061
2.6,18,Marketing,3675,66744
3.3,1,Sales,3676,82701
2.8,3,Finance,3677,114758
2.4,1,Sales,3678,88674
4.9,2,HR,3679,148676
4.9,9,Marketing,3680,147832
4.9,13,Marketing,3681,129262
4.9,3,Sales,3682,94521
2.4,1,Sales,3683,49357
2.5,6,Engineering,3684,124133
4.1,19,Finance,3685,95898
2.1,4,HR,3686,77104
2.3,15,Finance,3687,58753
3.8,16,Engineering,3688,43236
2.8,16,Sales,3689,82800
2.5,16,Finance,3690,119556
3.7,17,Marketing,3691,143306
4,3,Finance,3692,87223
4.2,17,Sales,3693,83907
2.5,19,Finance,3694,93495
4.4,6,Engineering,3695,125456
5,1,HR,3696,89114
3.9,8,Sales,3697,101693
2.6,12,Marketing,3698,78543
4.2,3,Engineering,3699,121515
3.1,12,Sales,3700,44083
2.2,7,Marketing,3701,61012
2.5,17,Marketing,3702,88274
4.7,16,Sales,3703,45847
5,3,Engineering,3704,78125
3,13,Marketing,3705,59669
3.1,16,HR,3706,117493
2.1,15,Engineering,3707,43346
3.2,17,Marketing,3708,53924
4.5,11,Sales,3709,119827
3.9,2,Sales,3710,67719
4.2,16,Engineering,3711,145910
4.6,11,Marketing,3712,81039
2.7,13,Marketing,3713,106951
4.6,19,Engineering,3714,133817
2.3,1,Engineering,3715,142350
2.2,11,Engineering,3716,137261
3.2,20,HR,3717,106608
4.4,1,HR,3718,142690
2.8,18,HR,3719,116216
4.5,12,Sales,3720,133433
2,10,HR,3721,85095
4,12,HR,3722,68163
2.7,17,HR,3723,89655
3.7,17,Marketing,3724,148885
2.9,5,Finance,3725,116373
2.4,12,HR,3726,44272
3.7,15,Engineering,3727,126122
2.4,5,HR,3728,135192
4.7,16,Finance,3729,59670
2.2,1,Sales,3730,89950
4.3,0,Sales,3731,139957
2.5,15,HR,3732,125093
4,4,Engineering,3733,50281
3.5,15,Engineering,3734,50133
2.9,5,Marketing,3735,69436
3.2,0,Engineering,3736,114108
3.7,20,Marketing,3737,105994
4.2,17,Marketing,3738,115292
4,3,Engineering,3739,122617
3.2,9,Engineering,3740,111857
2.9,14,Marketing,3741,136200
2.8,4,Sales,3742,94798
3.4,20,HR,3743,110643
3.1,6,Sales,3744,136081
2.8,14,Engineering,3745,55891
2.2,6,Finance,3746,109174
2.5,11,Engineering,3747,144622
3.9,13,Marketing,3748,46741
2.2,9,Finance,3749,119574
2.3,0,Finance,3750,101909
4.9,14,HR,3751,126402
2.8,16,Engineering,3752,108740
2.2,7,HR,3753,108201
4.3,0,Sales,3754,97805
4,17,Finance,3755,81541
3,7,HR,3756,75282
2.8,1,Sales,3757,65562
3.7,12,Engineering,3758,149577
4,19,Engineering,3759,115398
3.7,14,Marketing,3760,78412
3.1,16,Sales,3761,71985
5,19,Sales,3762,83081
3.8,18,HR,3763,71860
3.4,20,Finance,3764,144727
3.5,18,Finance,3765,140616
4.4,11,Marketing,3766,87443
2.2,3,Marketing,3767,70263
4.4,20,Marketing,3768,99745
4.4,8,Sales,3769,81263
2.1,11,Engineering,3770,138066
2.5,9,Engineering,3771,55127
4.9,19,HR,3772,130842
4,17,Finance,3773,71594
2.2,6,Finance,3774,98328
4.6,13,HR,3775,136049
3.5,14,Sales,3776,93729
2.4,2,Engineering,3777,87432
4,8,Marketing,3778,50445
2.4,12,Engineering,3779,86135
2.2,15,HR,3780,113460
2.6,8,Engineering,3781,106275
2.7,18,Marketing,3782,50019
4.1,1,Finance,3783,87486
4.7,13,HR,3784,125633
3.9,12,Sales,3785,103459
3.4,16,Engineering,3786,119327
3.7,16,Engineering,3787,70192
3.4,13,Sales,3788,98847
2.1,14,Sales,3789,143062
4.9,11,Marketing,3790,94899
3.4,2,Engineering,3791,70115
2.2,17,HR,3792,114624
3.3,10,Engineering,3793,148504
4.7,15,Marketing,3794,148368
2.7,3,HR,3795,56420
4.4,2,HR,3796,110466
5,13,HR,3797,72105
2.6,9,Marketing,3798,141770
3.3,11,Engineering,3799,93427
3.2,13,Finance,3800,128356
4.3,1,HR,3801,116645
3.4,11,Sales,3802,127281
3,19,Marketing,3803,58106
3.7,11,HR,3804,119370
3.6,12,Marketing,3805,74115
3.9,6,Sales,3806,144314
3.9,9,HR,3807,77602
3.3,7,Engineering,3808,84770
2.7,2,Marketing,3809,81136
3.9,16,HR,3810,55461
2.6,1,HR,3811,50683
3.9,20,Marketing,3812,93543
3.7,20,Sales,3813,95184
4.7,14,Marketing,3814,106194
4.1,6,Finance,3815,59450
2.6,18,Engineering,3816,115499
3.8,4,Sales,3817,104775
3.9,0,Engineering,3818,122920
3.1,1,Engineering,3819,141272
2.9,4,Marketing,3820,65965
2.1,11,Finance,3821,63581
3.5,16,HR,3822,99515
4.2,11,Finance,3823,42033
3.7,13,Sales,3824,61859
3,10,Finance,3825,55832
2.7,6,Engineering,3826,94870
2.4,7,HR,3827,74521
2.5,15,Finance,3828,140336
3.8,15,HR,3829,112689
3.1,15,Finance,3830,133242
2.1,7,HR,3831,101585
3,0,Finance,3832,137367
4.4,6,Sales,3833,53237
2.8,3,HR,3834,56567
2.8,12,Marketing,3835,44466
3.9,15,Engineering,3836,149295
4.4,17,HR,3837,96547
2.9,15,Engineering,3838,43136
2,3,Finance,3839,130445
2.1,18,Finance,3840,61880
2.4,5,Finance,3841,49570
4.9,13,Finance,3842,57351
3.4,3,Finance,3843,107488
2.9,11,Sales,3844,109377
3.6,9,Engineering,3845,90870
4.3,17,HR,3846,95359
3.5,15,Sales,3847,86447
2.9,4,Sales,3848,56705
3.3,0,Sales,3849,92732
3.4,3,Sales,3850,131347
2.9,4,Sales,3851,112999
4.8,8,Engineering,3852,71645
3.3,1,HR,3853,133321
2.6,4,Engineering,3854,78455
4.7,11,HR,3855,55601
3.3,9,Sales,3856,84146
5,10,Sales,3857,148097
2.8,10,Finance,3858,84124
3,0,Marketing,3859,117526
2.1,1,Marketing,3860,119791
2.7,10,Engineering,3861,120822
2.9,9,Engineering,3862,54125
2.7,18,HR,3863,134657
2.6,1,Finance,3864,45929
3.8,16,HR,3865,49666
3.2,1,Finance,3866,136829
2.8,18,Marketing,3867,86525
3.3,18,Marketing,3868,98837
2.6,17,Finance,3869,93592
3.4,6,HR,3870,122684
2.2,18,Engineering,3871,98950
4.6,15,Finance,3872,137084
3.7,12,Finance,3873,149419
3.1,20,Finance,3874,97106
3.7,14,HR,3875,77917
3.1,7,Engineering,3876,139308
3,16,HR,3877,102535
2.1,16,Sales,3878,131765
3.1,15,Sales,3879,57643
3.4,4,Finance,3880,136133
2,9,Finance,3881,64045
3.1,12,Finance,3882,134857
2.3,3,Engineering,3883,140395
3.6,12,Engineering,3884,117274
3.4,6,Finance,3885,147492
4,0,Engineering,3886,106764
3.3,6,Marketing,3887,50982
2.7,9,Finance,3888,59956
2.2,7,Marketing,3889,41020
2.9,16,HR,3890,117798
2.9,7,Marketing,3891,117732
3.6,1,HR,3892,88480
4.5,0,HR,3893,128330
4.5,0,Finance,3894,125118
4.3,18,Finance,3895,99444
3.8,2,HR,3896,89725
3,9,Engineering,3897,82000
2.8,7,Sales,3898,97486
4,10,Marketing,3899,63163
2.7,5,HR,3900,106672
4.9,19,Sales,3901,134703
4.3,9,Finance,3902,117080
4.6,19,Finance,3903,76608
4.8,7,HR,3904,141319
2.9,0,Engineering,3905,52700
2.7,15,HR,3906,70443
4.1,8,Marketing,3907,78974
4.4,3,Sales,3908,104656
4.4,14,Engineering,3909,84710
2.9,18,HR,3910,46329
2.4,18,Marketing,3911,113941
3.7,20,Marketing,3912,107853
3.8,13,Engineering,3913,108838
2.7,10,Marketing,3914,115999
3.8,8,Marketing,3915,106614
4.5,13,Marketing,3916,95927
4.8,12,Marketing,3917,77389
2.8,4,HR,3918,82310
3.7,16,Engineering,3919,90340
2.9,19,Sales,3920,81756
3.7,15,Sales,3921,139260
2.8,6,Marketing,3922,63385
3.2,11,HR,3923,58769
2.1,3,Marketing,3924,45496
4.3,16,Marketing,3925,146690
4.5,19,HR,3926,136288
4.1,12,Finance,3927,135811
2.5,5,Engineering,3928,67614
2.7,4,Sales,3929,96431
3.8,10,HR,3930,108044
3.5,4,Sales,3931,76471
2.4,14,HR,3932,115384
4.2,10,HR,3933,120671
4.2,20,Finance,3934,81204
2.7,12,Marketing,3935,53037
3.7,1,Engineering,3936,85527
4.5,0,Finance,3937,77328
3.9,5,Sales,3938,61704
4.6,4,Engineering,3939,55538
3.7,7,Marketing,3940,77728
4.8,1,Finance,3941,75893
2.3,4,HR,3942,103784
2.5,7,Sales,3943,97529
4.9,9,Finance,3944,69312
5,1,Finance,3945,62193
4.3,11,Engineering,3946,77811
3.3,12,Sales,3947,74003
2.2,14,Sales,3948,119451
2.5,14,Sales,3949,138758
4.6,3,Engineering,3950,53909
4.3,5,Sales,3951,70366
3.4,11,Engineering,3952,127350
2.9,2,HR,3953,76520
